"Col-0_ID"	"Accession"	"Accession_ID"
"AT3G49710"	"Eri-1_ID"	"ATERI-3G69950"
"AT3G15130"	"Eri-1_ID"	"ATERI-3G26120"
"AT2G42920"	"Eri-1_ID"	"ATERI-2G63780"
"AT2G03380"	"Eri-1_ID"	"ATERI-2G12700"
"AT2G02150"	"Eri-1_ID"	"ATERI-2G11410"
"AT1G71420"	"Eri-1_ID"	"ATERI-1G83540"
"AT1G32415"	"Eri-1_ID"	"ATERI-1G44310"
"AT1G26900"	"Eri-1_ID"	"ATERI-1G37800"
"AT1G22830"	"Eri-1_ID"	"ATERI-1G34300"
"AT5G46680"	"Eri-1_ID"	"ATERI-5G67000"
"AT4G21065"	"Eri-1_ID"	"ATERI-4G46010"
"AT4G20740"	"Eri-1_ID"	"ATERI-4G45660"
"AT4G14850"	"Eri-1_ID"	"ATERI-4G38500"
"AT2G03880"	"Eri-1_ID"	"ATERI-2G13230"
"AT1G80880"	"Eri-1_ID"	"ATERI-1G93740"
"AT5G06400"	"Eri-1_ID"	"ATERI-5G16130"
"AT3G28660"	"Eri-1_ID"	"ATERI-3G42090"
"AT2G40720"	"Eri-1_ID"	"ATERI-2G61320"
"AT2G01510"	"Eri-1_ID"	"ATERI-2G10650"
"AT1G52640"	"Eri-1_ID"	"ATERI-1G63950"
"AT4G11690"	"Eri-1_ID"	"ATERI-4G34270"
"AT5G66631"	"Eri-1_ID"	"ATERI-5G89320"
"AT5G65820"	"Eri-1_ID"	"ATERI-5G88380"
"AT5G61400"	"Eri-1_ID"	"ATERI-5G83420"
"AT5G59600"	"Eri-1_ID"	"ATERI-5G81450"
"AT5G59200"	"Eri-1_ID"	"ATERI-5G81010"
"AT5G56310"	"Eri-1_ID"	"ATERI-5G77690"
"AT5G52850"	"Eri-1_ID"	"ATERI-5G73810"
"AT5G52630"	"Eri-1_ID"	"ATERI-5G73570"
"AT5G50390"	"Eri-1_ID"	"ATERI-5G71220"
"AT5G46460"	"Eri-1_ID"	"ATERI-5G66790"
"AT5G43820"	"Eri-1_ID"	"ATERI-5G63590"
"AT5G42450"	"Eri-1_ID"	"ATERI-5G61880"
"AT5G40410"	"Eri-1_ID"	"ATERI-5G59480"
"AT5G40405"	"Eri-1_ID"	"ATERI-5G59470"
"AT5G39680"	"Eri-1_ID"	"ATERI-5G58610"
"AT5G18950"	"Eri-1_ID"	"ATERI-5G29350"
"AT5G16860"	"Eri-1_ID"	"ATERI-5G27040"
"AT5G15300"	"Eri-1_ID"	"ATERI-5G25330"
"AT5G11310"	"Eri-1_ID"	"ATERI-5G21250"
"AT5G09950"	"Eri-1_ID"	"ATERI-5G19720"
"AT5G08490"	"Eri-1_ID"	"ATERI-5G18520"
"AT5G06540"	"Eri-1_ID"	"ATERI-5G16280"
"AT5G03800"	"Eri-1_ID"	"ATERI-5G13240"
"AT4G39952"	"Eri-1_ID"	"ATERI-4G67670"
"AT4G39530"	"Eri-1_ID"	"ATERI-4G67160"
"AT4G38010"	"Eri-1_ID"	"ATERI-4G65530"
"AT4G37170"	"Eri-1_ID"	"ATERI-4G64560"
"AT4G36680"	"Eri-1_ID"	"ATERI-4G64000"
"AT4G35130"	"Eri-1_ID"	"ATERI-4G62310"
"AT4G31070"	"Eri-1_ID"	"ATERI-4G57690"
"AT4G30700"	"Eri-1_ID"	"ATERI-4G57250"
"AT4G21300"	"Eri-1_ID"	"ATERI-4G46260"
"AT4G20770"	"Eri-1_ID"	"ATERI-4G45680"
"AT4G19220"	"Eri-1_ID"	"ATERI-4G44120"
"AT4G19191"	"Eri-1_ID"	"ATERI-4G44090"
"AT4G15720"	"Eri-1_ID"	"ATERI-4G39700"
"AT4G14820"	"Eri-1_ID"	"ATERI-4G38470"
"AT4G14170"	"Eri-1_ID"	"ATERI-4G37480"
"AT4G08210"	"Eri-1_ID"	"ATERI-4G29360"
"AT4G04370"	"Eri-1_ID"	"ATERI-4G17010"
"AT3G61170"	"Eri-1_ID"	"ATERI-3G82470"
"AT3G57430"	"Eri-1_ID"	"ATERI-3G78580"
"AT3G53360"	"Eri-1_ID"	"ATERI-3G74100"
"AT3G47840"	"Eri-1_ID"	"ATERI-3G67760"
"AT3G28640"	"Eri-1_ID"	"ATERI-3G42090"
"AT3G25970"	"Eri-1_ID"	"ATERI-3G38650"
"AT3G25060"	"Eri-1_ID"	"ATERI-3G37610"
"AT3G22670"	"Eri-1_ID"	"ATERI-3G34930"
"AT3G21470"	"Eri-1_ID"	"ATERI-3G33490"
"AT3G18840"	"Eri-1_ID"	"ATERI-3G30420"
"AT3G16890"	"Eri-1_ID"	"ATERI-3G28150"
"AT3G15930"	"Eri-1_ID"	"ATERI-3G27120"
"AT3G13880"	"Eri-1_ID"	"ATERI-3G24590"
"AT3G13770"	"Eri-1_ID"	"ATERI-3G24420"
"AT3G11380"	"Eri-1_ID"	"ATERI-3G21530"
"AT3G08820"	"Eri-1_ID"	"ATERI-3G18570"
"AT3G05240"	"Eri-1_ID"	"ATERI-3G14890"
"AT3G02010"	"Eri-1_ID"	"ATERI-3G11180"
"AT2G48000"	"Eri-1_ID"	"ATERI-2G69280"
"AT2G46050"	"Eri-1_ID"	"ATERI-2G67120"
"AT2G44880"	"Eri-1_ID"	"ATERI-2G65950"
"AT2G39620"	"Eri-1_ID"	"ATERI-2G60040"
"AT2G39230"	"Eri-1_ID"	"ATERI-2G59590"
"AT2G37320"	"Eri-1_ID"	"ATERI-2G57560"
"AT2G36980"	"Eri-1_ID"	"ATERI-2G57180"
"AT2G34370"	"Eri-1_ID"	"ATERI-2G54210"
"AT2G33760"	"Eri-1_ID"	"ATERI-2G53420"
"AT2G27610"	"Eri-1_ID"	"ATERI-2G46700"
"AT2G25580"	"Eri-1_ID"	"ATERI-2G44450"
"AT2G21090"	"Eri-1_ID"	"ATERI-2G39430"
"AT2G20540"	"Eri-1_ID"	"ATERI-2G38730"
"AT2G17210"	"Eri-1_ID"	"ATERI-2G35090"
"AT2G15630"	"Eri-1_ID"	"ATERI-2G33120"
"AT2G01390"	"Eri-1_ID"	"ATERI-2G10520"
"AT2G01360"	"Eri-1_ID"	"ATERI-2G10490"
"AT1G77340"	"Eri-1_ID"	"ATERI-1G89950"
"AT1G77170"	"Eri-1_ID"	"ATERI-1G89780"
"AT1G77150"	"Eri-1_ID"	"ATERI-1G89760"
"AT1G74630"	"Eri-1_ID"	"ATERI-1G87000"
"AT1G74580"	"Eri-1_ID"	"ATERI-1G86950"
"AT1G74400"	"Eri-1_ID"	"ATERI-1G86730"
"AT1G73400"	"Eri-1_ID"	"ATERI-1G85610"
"AT1G71460"	"Eri-1_ID"	"ATERI-1G83580"
"AT1G62260"	"Eri-1_ID"	"ATERI-1G73330"
"AT1G53600"	"Eri-1_ID"	"ATERI-1G65040"
"AT1G53330"	"Eri-1_ID"	"ATERI-1G64740"
"AT1G43980"	"Eri-1_ID"	"ATERI-1G56220"
"AT1G43010"	"Eri-1_ID"	"ATERI-1G54650"
"AT1G34160"	"Eri-1_ID"	"ATERI-1G46120"
"AT1G31840"	"Eri-1_ID"	"ATERI-1G43470"
"AT1G31430"	"Eri-1_ID"	"ATERI-1G43010"
"AT1G28690"	"Eri-1_ID"	"ATERI-1G39800"
"AT1G14470"	"Eri-1_ID"	"ATERI-1G25180"
"AT1G13040"	"Eri-1_ID"	"ATERI-1G23580"
"AT1G10330"	"Eri-1_ID"	"ATERI-1G20400"
"AT1G09680"	"Eri-1_ID"	"ATERI-1G19700"
"AT1G09220"	"Eri-1_ID"	"ATERI-1G19180"
"AT1G09190"	"Eri-1_ID"	"ATERI-1G19140"
"AT1G06270"	"Eri-1_ID"	"ATERI-1G15890"
"AT1G03560"	"Eri-1_ID"	"ATERI-1G12850"
"AT1G03540"	"Eri-1_ID"	"ATERI-1G12830"
"AT1G03510"	"Eri-1_ID"	"ATERI-1G12790"
"AT1G03100"	"Eri-1_ID"	"ATERI-1G12280"
"AT1G02420"	"Eri-1_ID"	"ATERI-1G11510"
"AT5G03560"	"Eri-1_ID"	"ATERI-5G12970"
"AT3G60980"	"Eri-1_ID"	"ATERI-3G66960"
"AT1G63080"	"Kyo-1_ID"	"ATKYO-1G75480"
"AT1G63130"	"Kyo-1_ID"	"ATKYO-1G75540"
"AT1G63400"	"Kyo-1_ID"	"ATKYO-1G74810"
"AT1G62910"	"Kyo-1_ID"	"ATKYO-1G75560"
"AT1G62914"	"Kyo-1_ID"	"ATKYO-1G75190"
"AT1G62930"	"Kyo-1_ID"	"ATKYO-1G75220"
"AT1G63150"	"Kyo-1_ID"	"ATKYO-1G75560"
"AT1G63070"	"Kyo-1_ID"	"ATKYO-1G75480"
"AT1G62590"	"Kyo-1_ID"	"ATKYO-1G74890"
"AT1G63330"	"Kyo-1_ID"	"ATKYO-1G74890"
"AT1G62670"	"Kyo-1_ID"	"ATKYO-1G74940"
"AT1G63630"	"Kyo-1_ID"	"ATKYO-1G76010"
"AT1G12775"	"Kyo-1_ID"	"ATKYO-1G23360"
"AT1G63320"	"Kyo-1_ID"	"ATKYO-1G75770"
"AT2G02750"	"Kyo-1_ID"	"ATKYO-2G12160"
"AT5G16640"	"Kyo-1_ID"	"ATKYO-5G26600"
"AT1G63230"	"Kyo-1_ID"	"ATKYO-1G76010"
"AT1G12300"	"Kyo-1_ID"	"ATKYO-1G22870"
"AT1G12620"	"Kyo-1_ID"	"ATKYO-1G23190"
"AT1G64583"	"Kyo-1_ID"	"ATKYO-1G77110"
"AT1G06580"	"Kyo-1_ID"	"ATKYO-1G16280"
"AT1G07590"	"Kyo-1_ID"	"ATKYO-1G17380"
"AT1G19720"	"Kyo-1_ID"	"ATKYO-1G31070"
"AT2G31400"	"Kyo-1_ID"	"ATKYO-2G50330"
"AT5G02830"	"Kyo-1_ID"	"ATKYO-5G12070"
"AT5G48910"	"Kyo-1_ID"	"ATKYO-5G69680"
"AT5G13770"	"Kyo-1_ID"	"ATKYO-5G23420"
"AT5G42310"	"Kyo-1_ID"	"ATKYO-5G61820"
"AT1G56570"	"Kyo-1_ID"	"ATKYO-1G69890"
"AT1G62720"	"Kyo-1_ID"	"ATKYO-1G74990"
"AT4G34830"	"Kyo-1_ID"	"ATKYO-4G63080"
"AT5G04810"	"Kyo-1_ID"	"ATKYO-5G14290"
"AT2G41720"	"Kyo-1_ID"	"ATKYO-2G62010"
"AT1G60770"	"Kyo-1_ID"	"ATKYO-1G72640"
"AT5G27300"	"Kyo-1_ID"	"ATKYO-5G37500"
"AT3G60960"	"Kyo-1_ID"	"ATKYO-3G68960"
"AT5G10690"	"Kyo-1_ID"	"ATKYO-5G20530"
"AT4G16390"	"Kyo-1_ID"	"ATKYO-4G41710"
"AT1G12700"	"Kyo-1_ID"	"ATKYO-1G23290"
"AT2G18940"	"Kyo-1_ID"	"ATKYO-2G36270"
"AT1G62680"	"Kyo-1_ID"	"ATKYO-1G74950"
"AT5G46580"	"Kyo-1_ID"	"ATKYO-5G67080"
"AT5G21222"	"Kyo-1_ID"	"ATKYO-5G31500"
"AT3G04260"	"Kyo-1_ID"	"ATKYO-3G13780"
"AT3G16710"	"Kyo-1_ID"	"ATKYO-3G27900"
"AT3G22150"	"Kyo-1_ID"	"ATKYO-3G34200"
"AT3G29230"	"Kyo-1_ID"	"ATKYO-3G43110"
"AT1G02150"	"Kyo-1_ID"	"ATKYO-1G11250"
"AT1G79540"	"Kyo-1_ID"	"ATKYO-1G93510"
"AT3G59040"	"Kyo-1_ID"	"ATKYO-3G82300"
"AT3G06430"	"Kyo-1_ID"	"ATKYO-3G16380"
"AT4G14190"	"Kyo-1_ID"	"ATKYO-4G38630"
"AT1G30610"	"Kyo-1_ID"	"ATKYO-1G42250"
"AT1G61870"	"Kyo-1_ID"	"ATKYO-1G74060"
"AT3G16010"	"Kyo-1_ID"	"ATKYO-3G27140"
"AT3G53700"	"Kyo-1_ID"	"ATKYO-3G76500"
"AT5G50280"	"Kyo-1_ID"	"ATKYO-5G71200"
"AT5G25630"	"Kyo-1_ID"	"ATKYO-5G35790"
"AT2G41080"	"Kyo-1_ID"	"ATKYO-2G61280"
"AT1G47580"	"Kyo-1_ID"	"ATKYO-1G59460"
"AT2G30100"	"Kyo-1_ID"	"ATKYO-2G48830"
"AT4G21190"	"Kyo-1_ID"	"ATKYO-4G47190"
"AT5G60960"	"Kyo-1_ID"	"ATKYO-5G83160"
"AT4G14050"	"Kyo-1_ID"	"ATKYO-4G38330"
"AT4G02820"	"Kyo-1_ID"	"ATKYO-4G13800"
"AT2G36240"	"Kyo-1_ID"	"ATKYO-2G55850"
"AT2G35130"	"Kyo-1_ID"	"ATKYO-2G54530"
"AT1G59720"	"Kyo-1_ID"	"ATKYO-1G71540"
"AT1G09820"	"Kyo-1_ID"	"ATKYO-1G19960"
"AT4G26680"	"Kyo-1_ID"	"ATKYO-4G53720"
"AT5G13270"	"Kyo-1_ID"	"ATKYO-5G22900"
"AT2G15690"	"Kyo-1_ID"	"ATKYO-2G32420"
"AT4G30825"	"Kyo-1_ID"	"ATKYO-4G58500"
"AT3G22690"	"Kyo-1_ID"	"ATKYO-3G34810"
"AT3G48810"	"Kyo-1_ID"	"ATKYO-3G70860"
"AT4G31850"	"Kyo-1_ID"	"ATKYO-4G59690"
"AT5G66520"	"Kyo-1_ID"	"ATKYO-5G89390"
"AT2G15820"	"Kyo-1_ID"	"ATKYO-2G32650"
"AT2G01860"	"Kyo-1_ID"	"ATKYO-2G11170"
"AT1G01970"	"Kyo-1_ID"	"ATKYO-1G11040"
"AT1G55890"	"Kyo-1_ID"	"ATKYO-1G68930"
"AT1G08610"	"Kyo-1_ID"	"ATKYO-1G18590"
"AT3G49730"	"Kyo-1_ID"	"ATKYO-3G71940"
"AT2G32230"	"Kyo-1_ID"	"ATKYO-2G51270"
"AT1G74850"	"Kyo-1_ID"	"ATKYO-1G88410"
"AT3G49142"	"Kyo-1_ID"	"ATKYO-3G71260"
"AT1G50270"	"Kyo-1_ID"	"ATKYO-1G62500"
"AT2G20710"	"Kyo-1_ID"	"ATKYO-2G38360"
"AT4G39620"	"Kyo-1_ID"	"ATKYO-4G68260"
"AT2G37230"	"Kyo-1_ID"	"ATKYO-2G56980"
"AT4G20090"	"Kyo-1_ID"	"ATKYO-4G45990"
"AT4G21900"	"Kyo-1_ID"	"ATKYO-2G33660"
"AT3G26630"	"Kyo-1_ID"	"ATKYO-3G39500"
"AT3G15590"	"Kyo-1_ID"	"ATKYO-3G26680"
"AT2G18520"	"Kyo-1_ID"	"ATKYO-2G35790"
"AT5G01110"	"Kyo-1_ID"	"ATKYO-5G10140"
"AT4G18975"	"Kyo-1_ID"	"ATKYO-4G44760"
"AT5G61800"	"Kyo-1_ID"	"ATKYO-5G84090"
"AT1G66345"	"Kyo-1_ID"	"ATKYO-1G79050"
"AT1G74750"	"Kyo-1_ID"	"ATKYO-1G88320"
"AT3G04760"	"Kyo-1_ID"	"ATKYO-3G14340"
"AT3G29290"	"Kyo-1_ID"	"ATKYO-3G43200"
"AT1G26460"	"Kyo-1_ID"	"ATKYO-1G37350"
"AT5G09450"	"Kyo-1_ID"	"ATKYO-5G19130"
"AT1G31920"	"Kyo-1_ID"	"ATKYO-1G43800"
"AT1G22960"	"Kyo-1_ID"	"ATKYO-1G34570"
"AT5G67570"	"Kyo-1_ID"	"ATKYO-5G90610"
"AT3G46610"	"Kyo-1_ID"	"ATKYO-3G68260"
"AT3G02490"	"Kyo-1_ID"	"ATKYO-3G11730"
"AT2G30780"	"Kyo-1_ID"	"ATKYO-2G49580"
"AT4G22760"	"Kyo-1_ID"	"ATKYO-4G49200"
"AT5G41170"	"Kyo-1_ID"	"ATKYO-5G60420"
"AT5G59900"	"Kyo-1_ID"	"ATKYO-5G81990"
"AT3G53170"	"Kyo-1_ID"	"ATKYO-3G75930"
"AT5G57250"	"Kyo-1_ID"	"ATKYO-5G79000"
"AT2G37310"	"Kyo-1_ID"	"ATKYO-2G57060"
"AT2G40240"	"Kyo-1_ID"	"ATKYO-2G60340"
"AT4G19440"	"Kyo-1_ID"	"ATKYO-4G45230"
"AT1G11710"	"Kyo-1_ID"	"ATKYO-1G22170"
"AT2G19280"	"Kyo-1_ID"	"ATKYO-2G36630"
"AT1G69350"	"Kyo-1_ID"	"ATKYO-1G82580"
"AT5G48730"	"Kyo-1_ID"	"ATKYO-5G69500"
"AT1G16480"	"Kyo-1_ID"	"ATKYO-1G27440"
"AT5G14770"	"Kyo-1_ID"	"ATKYO-5G24550"
"AT3G02650"	"Kyo-1_ID"	"ATKYO-3G11920"
"AT1G13410"	"Kyo-1_ID"	"ATKYO-1G24030"
"AT5G65570"	"Kyo-1_ID"	"ATKYO-5G88310"
"AT4G17616"	"Kyo-1_ID"	"ATKYO-4G43190"
"AT2G13600"	"Kyo-1_ID"	"ATKYO-2G29800"
"AT1G73710"	"Kyo-1_ID"	"ATKYO-1G87140"
"AT1G71210"	"Kyo-1_ID"	"ATKYO-1G84610"
"AT2G17033"	"Kyo-1_ID"	"ATKYO-2G34120"
"AT2G26790"	"Kyo-1_ID"	"ATKYO-2G45240"
"AT5G55840"	"Kyo-1_ID"	"ATKYO-5G77360"
"AT3G09650"	"Kyo-1_ID"	"ATKYO-3G19520"
"AT5G55740"	"Kyo-1_ID"	"ATKYO-5G77250"
"AT3G06920"	"Kyo-1_ID"	"ATKYO-3G17020"
"AT1G80270"	"Kyo-1_ID"	"ATKYO-1G94290"
"AT1G10270"	"Kyo-1_ID"	"ATKYO-1G20420"
"AT3G14730"	"Kyo-1_ID"	"ATKYO-3G25650"
"AT1G74900"	"Kyo-1_ID"	"ATKYO-1G88470"
"AT1G10910"	"Kyo-1_ID"	"ATKYO-1G21200"
"AT4G01030"	"Kyo-1_ID"	"ATKYO-4G11500"
"AT3G13160"	"Kyo-1_ID"	"ATKYO-3G23580"
"AT1G06150"	"Kyo-1_ID"	"ATKYO-1G15840"
"AT5G39350"	"Kyo-1_ID"	"ATKYO-5G58200"
"AT3G46870"	"Kyo-1_ID"	"ATKYO-3G68630"
"AT5G43790"	"Kyo-1_ID"	"ATKYO-5G63680"
"AT3G56030"	"Kyo-1_ID"	"ATKYO-3G79070"
"AT4G13650"	"Kyo-1_ID"	"ATKYO-4G37850"
"AT2G29760"	"Kyo-1_ID"	"ATKYO-2G48510"
"AT4G28010"	"Kyo-1_ID"	"ATKYO-4G55360"
"AT3G03580"	"Kyo-1_ID"	"ATKYO-3G12980"
"AT5G18390"	"Kyo-1_ID"	"ATKYO-5G28430"
"AT3G14580"	"Kyo-1_ID"	"ATKYO-3G25490"
"AT2G35030"	"Kyo-1_ID"	"ATKYO-2G54410"
"AT1G71490"	"Kyo-1_ID"	"ATKYO-1G84900"
"AT1G06710"	"Kyo-1_ID"	"ATKYO-1G16410"
"AT5G15340"	"Kyo-1_ID"	"ATKYO-5G25220"
"AT1G33350"	"Kyo-1_ID"	"ATKYO-1G45520"
"AT5G14820"	"Kyo-1_ID"	"ATKYO-3G86300"
"AT3G51320"	"Kyo-1_ID"	"ATKYO-3G73830"
"AT5G39980"	"Kyo-1_ID"	"ATKYO-5G58970"
"AT3G23330"	"Kyo-1_ID"	"ATKYO-3G35590"
"AT3G22470"	"Kyo-1_ID"	"ATKYO-3G34590"
"AT1G18900"	"Kyo-1_ID"	"ATKYO-1G30160"
"AT4G18520"	"Kyo-1_ID"	"ATKYO-4G44270"
"AT1G64580"	"Kyo-1_ID"	"ATKYO-1G77100"
"AT5G13230"	"Kyo-1_ID"	"ATKYO-5G22860"
"AT1G05600"	"Kyo-1_ID"	"ATKYO-1G15170"
"AT5G50990"	"Kyo-1_ID"	"ATKYO-5G71880"
"AT1G11630"	"Kyo-1_ID"	"ATKYO-1G22070"
"AT3G46790"	"Kyo-1_ID"	"ATKYO-3G68510"
"AT2G32630"	"Kyo-1_ID"	"ATKYO-2G51670"
"AT2G20720"	"Kyo-1_ID"	"ATKYO-2G38370"
"AT5G09320"	"Kyo-1_ID"	"ATKYO-5G18990"
"AT1G52620"	"Kyo-1_ID"	"ATKYO-1G65140"
"AT4G37380"	"Kyo-1_ID"	"ATKYO-4G65840"
"AT5G15010"	"Kyo-1_ID"	"ATKYO-5G24810"
"AT5G40400"	"Kyo-1_ID"	"ATKYO-5G59460"
"AT5G08510"	"Kyo-1_ID"	"ATKYO-5G18530"
"AT1G02060"	"Kyo-1_ID"	"ATKYO-1G11130"
"AT3G04130"	"Kyo-1_ID"	"ATKYO-3G13630"
"AT5G19020"	"Kyo-1_ID"	"ATKYO-5G29170"
"AT1G68930"	"Kyo-1_ID"	"ATKYO-1G82130"
"AT5G14080"	"Kyo-1_ID"	"ATKYO-5G23780"
"AT3G26782"	"Kyo-1_ID"	"ATKYO-3G39690"
"AT3G23020"	"Kyo-1_ID"	"ATKYO-3G35200"
"AT3G18020"	"Kyo-1_ID"	"ATKYO-3G29400"
"AT2G28050"	"Kyo-1_ID"	"ATKYO-2G46600"
"AT2G02980"	"Kyo-1_ID"	"ATKYO-2G12420"
"AT1G74600"	"Kyo-1_ID"	"ATKYO-1G88160"
"AT1G69290"	"Kyo-1_ID"	"ATKYO-1G82500"
"AT5G28460"	"Kyo-1_ID"	"ATKYO-5G39820"
"AT5G28370"	"Kyo-1_ID"	"ATKYO-5G39820"
"AT3G61520"	"Kyo-1_ID"	"ATKYO-3G85150"
"AT3G14330"	"Kyo-1_ID"	"ATKYO-3G25160"
"AT2G27800"	"Kyo-1_ID"	"ATKYO-2G46380"
"AT2G22410"	"Kyo-1_ID"	"ATKYO-2G40290"
"AT1G28020"	"Kyo-1_ID"	"ATKYO-1G39110"
"AT1G68980"	"Kyo-1_ID"	"ATKYO-1G82200"
"AT1G15510"	"Kyo-1_ID"	"ATKYO-1G26450"
"AT1G11900"	"Kyo-1_ID"	"ATKYO-1G22410"
"AT3G42630"	"Kyo-1_ID"	"ATKYO-3G59790"
"AT4G32430"	"Kyo-1_ID"	"ATKYO-4G60430"
"AT3G11460"	"Kyo-1_ID"	"ATKYO-3G21690"
"AT3G50420"	"Kyo-1_ID"	"ATKYO-3G72710"
"AT3G49240"	"Kyo-1_ID"	"ATKYO-3G71390"
"AT1G62350"	"Kyo-1_ID"	"ATKYO-1G74570"
"AT1G64430"	"Kyo-1_ID"	"ATKYO-1G76960"
"AT3G24000"	"Kyo-1_ID"	"ATKYO-3G36410"
"AT2G17670"	"Kyo-1_ID"	"ATKYO-2G34790"
"AT1G28000"	"Kyo-1_ID"	"ATKYO-1G39070"
"AT5G66500"	"Kyo-1_ID"	"ATKYO-5G89370"
"AT5G16420"	"Kyo-1_ID"	"ATKYO-5G26360"
"AT5G39710"	"Kyo-1_ID"	"ATKYO-5G58650"
"AT2G06000"	"Kyo-1_ID"	"ATKYO-2G16530"
"AT1G16830"	"Kyo-1_ID"	"ATKYO-1G27800"
"AT5G65560"	"Kyo-1_ID"	"ATKYO-5G88300"
"AT1G15480"	"Kyo-1_ID"	"ATKYO-1G26420"
"AT3G18110"	"Kyo-1_ID"	"ATKYO-3G29500"
"AT3G63370"	"Kyo-1_ID"	"ATKYO-3G87270"
"AT4G32450"	"Kyo-1_ID"	"ATKYO-4G60450"
"AT4G35850"	"Kyo-1_ID"	"ATKYO-4G64220"
"AT1G05750"	"Kyo-1_ID"	"ATKYO-1G15340"
"AT4G38150"	"Kyo-1_ID"	"ATKYO-4G66690"
"AT4G01570"	"Kyo-1_ID"	"ATKYO-4G12230"
"AT1G76280"	"Kyo-1_ID"	"ATKYO-1G89900"
"AT1G26500"	"Kyo-1_ID"	"ATKYO-1G37390"
"AT1G08070"	"Kyo-1_ID"	"ATKYO-1G17990"
"AT3G12770"	"Kyo-1_ID"	"ATKYO-3G23120"
"AT4G04790"	"Kyo-1_ID"	"ATKYO-4G15990"
"AT3G09060"	"Kyo-1_ID"	"ATKYO-3G18880"
"AT4G25270"	"Kyo-1_ID"	"ATKYO-4G52060"
"AT1G17630"	"Kyo-1_ID"	"ATKYO-1G28750"
"AT5G37570"	"Kyo-1_ID"	"ATKYO-5G55860"
"AT3G15200"	"Kyo-1_ID"	"ATKYO-3G26180"
"AT3G09040"	"Kyo-1_ID"	"ATKYO-3G18850"
"AT2G16650"	"Kyo-1_ID"	"ATKYO-2G33660"
"AT5G27460"	"Kyo-1_ID"	"ATKYO-5G37670"
"AT4G16835"	"Kyo-1_ID"	"ATKYO-4G42340"
"AT3G48250"	"Kyo-1_ID"	"ATKYO-3G70150"
"AT2G01740"	"Kyo-1_ID"	"ATKYO-2G11010"
"AT1G77360"	"Kyo-1_ID"	"ATKYO-1G91120"
"AT2G22070"	"Kyo-1_ID"	"ATKYO-2G39930"
"AT1G79490"	"Kyo-1_ID"	"ATKYO-1G93450"
"AT4G21880"	"Kyo-1_ID"	"ATKYO-4G48030"
"AT2G45350"	"Kyo-1_ID"	"ATKYO-2G65960"
"AT5G36300"	"Kyo-1_ID"	"ATKYO-5G53660"
"AT4G18750"	"Kyo-1_ID"	"ATKYO-4G44510"
"AT3G05340"	"Kyo-1_ID"	"ATKYO-3G15030"
"AT4G21170"	"Kyo-1_ID"	"ATKYO-4G47170"
"AT2G36730"	"Kyo-1_ID"	"ATKYO-2G56410"
"AT2G33680"	"Kyo-1_ID"	"ATKYO-2G52840"
"AT4G16470"	"Kyo-1_ID"	"ATKYO-4G41840"
"AT3G26540"	"Kyo-1_ID"	"ATKYO-3G39360"
"AT3G01580"	"Kyo-1_ID"	"ATKYO-3G10760"
"AT1G20300"	"Kyo-1_ID"	"ATKYO-1G31650"
"AT1G09900"	"Kyo-1_ID"	"ATKYO-1G20040"
"AT3G62540"	"Kyo-1_ID"	"ATKYO-3G86300"
"AT3G62470"	"Kyo-1_ID"	"ATKYO-3G86300"
"AT2G16880"	"Kyo-1_ID"	"ATKYO-2G33950"
"AT5G02860"	"Kyo-1_ID"	"ATKYO-5G12100"
"AT4G02750"	"Kyo-1_ID"	"ATKYO-4G13730"
"AT5G27110"	"Kyo-1_ID"	"ATKYO-5G37300"
"AT3G60050"	"Kyo-1_ID"	"ATKYO-3G83420"
"AT5G64320"	"Kyo-1_ID"	"ATKYO-5G86820"
"AT5G24830"	"Kyo-1_ID"	"ATKYO-5G34810"
"AT5G08305"	"Kyo-1_ID"	"ATKYO-5G18270"
"AT5G04780"	"Kyo-1_ID"	"ATKYO-5G14260"
"AT1G04840"	"Kyo-1_ID"	"ATKYO-1G14280"
"AT1G19520"	"Kyo-1_ID"	"ATKYO-1G30870"
"AT4G19890"	"Kyo-1_ID"	"ATKYO-4G45750"
"AT5G27270"	"Kyo-1_ID"	"ATKYO-5G37470"
"AT4G26800"	"Kyo-1_ID"	"ATKYO-4G53850"
"AT5G61370"	"Kyo-1_ID"	"ATKYO-5G83600"
"AT5G18475"	"Kyo-1_ID"	"ATKYO-5G28540"
"AT3G18970"	"Kyo-1_ID"	"ATKYO-3G30540"
"AT3G04750"	"Kyo-1_ID"	"ATKYO-3G14330"
"AT2G38420"	"Kyo-1_ID"	"ATKYO-2G58270"
"AT1G77405"	"Kyo-1_ID"	"ATKYO-1G91170"
"AT1G77010"	"Kyo-1_ID"	"ATKYO-1G90740"
"AT2G04860"	"Kyo-1_ID"	"ATKYO-2G14820"
"AT5G61990"	"Kyo-1_ID"	"ATKYO-5G84270"
"AT4G33170"	"Kyo-1_ID"	"ATKYO-4G61250"
"AT1G20230"	"Kyo-1_ID"	"ATKYO-1G31610"
"AT2G34400"	"Kyo-1_ID"	"ATKYO-2G53750"
"AT3G16610"	"Kyo-1_ID"	"ATKYO-3G27810"
"AT3G07290"	"Kyo-1_ID"	"ATKYO-3G17450"
"AT3G17370"	"Kyo-1_ID"	"ATKYO-3G28670"
"AT5G28380"	"Kyo-1_ID"	"ATKYO-5G39660"
