ID	Pi	Tajima.D	theta_Watterson	Distance
AT1G23201	0.00375	-0.001334547	0.011570248	0.004261364
AT1G23205	0.01422619	0.006581663	0.017141108	0.012085356
AT1G23210	0.010024631	0.007498696	0.014973262	0.008971088
AT1G23220	0.001632653	0.028883227	0.007713499	0.001282051
AT1G23230	0.000327381	0.001116777	0.007713499	0.000286996
AT1G23240	0.001703297	0.026106582	0.007713499	0.002594765
AT1G23250	0.00605042	0.004001865	0.038567493	0.024261603
AT1G23260	0.001666667	-0.023649113	0.011570248	0.001375786
AT1G23270	0	NA	NA	0
AT1G23280	0.001944444	-0.021096382	0.007713499	0.001684543
AT1G23290	0.00125	-0.021096382	0.007713499	0.000992063
AT1G23300	0.00078341	0.002967874	0.007713499	0.000696721
AT1G23310	0.000535714	-0.021096382	0.007713499	0.000453838
AT1G23320	0.002111801	0.002967874	0.007713499	0.001820908
AT1G23330	0.001428571	0.002227435	0.007713499	0.001235876
AT1G23340	0.004613095	-0.006055932	0.010284665	0.004115854
AT1G23350	0.010952381	0.022200092	0.015426997	0.008984375
AT1G23360	0.006809524	0.01008014	0.015426997	0.005685433
AT1G23380	0.005601504	0.010678199	0.010284665	0.004731961
AT1G23390	0.007888199	0.011321222	0.009641873	0.006698312
AT1G23400	0.003614719	0.006438338	0.011570248	0.003613569
AT1G23410	0.001111111	-0.021096382	0.007713499	0.000928875
AT1G23420	0.000666667	-0.021096382	0.007713499	0.00064528
AT1G23440	0.004598214	0.004479121	0.011570248	0.004944316
AT1G23450	0.013589286	0.007584621	0.025068871	0.020860746
AT1G23460	0.010291005	0.009647671	0.013284359	0.009445047
AT1G23465	0.010142857	-0.008560446	0.021597796	0.010349893
AT1G23480	0.001406926	0.013493886	0.012855831	0.001582278
AT1G23490	5.00E-04	-0.021096382	0.007713499	0.000400641
AT1G23500	0.004321429	0.00350646	0.009427609	0.003951149
AT1G23510	0.003571429	0.004581362	0.017998163	0.004595588
AT1G23520	0.00352381	-0.007892232	0.010284665	0.003834992
AT1G23530	0.002597403	-0.015244541	0.012855831	0.002192982
AT1G23540	0.002026578	1.54E-05	0.008484848	0.001769963
AT1G23550	0.002819549	-0.008720583	0.010284665	0.002411265
AT1G23560	0.010285714	0.015207766	0.015426997	0.009009009
AT1G23570	0.00781746	0.006773733	0.02056933	0.012523408
AT1G23580	0.003968254	-0.004950309	0.012121212	0.006652504
AT1G23590	0.007633929	-0.006705736	0.018319559	0.008183384
AT1G23600	0.010535714	-0.02560982	0.021212121	0.009864365
AT1G23610	0.008058036	0.000181323	0.044995409	0.201953125
AT1G23640	0.056216931	-0.002977053	0.09483066	0.095735388
AT1G23645	0.051257143	0.001199986	0.087419651	0.10675905
AT1G23650	0.06	NA	0.06	0.017241379
AT1G23660	0.022197802	-0.001851261	0.037024793	0.036517296
AT1G23670	0.011255411	-0.013800432	0.020680272	0.016784863
AT1G23680	0.008333333	0.009281472	0.019047619	0.00804829
AT1G23690	0.007823129	-0.011146839	0.020055096	0.009395425
AT1G23700	0.001330049	-0.017319551	0.008999082	0.001265941
AT1G23710	0.001944444	-0.022667162	0.010798898	0.001736111
AT1G23720	0.004085213	-0.018055693	0.01375015	0.004057149
AT1G23730	0.002	0.020980019	0.011570248	0.001689189
AT1G23740	0.010279503	0.020460661	0.012672176	0.008909345
AT1G23750	0.000769231	-0.021096382	0.007713499	0.001056763
AT1G23760	0.000501931	-0.015027585	0.011570248	0.001277516
AT1G23770	0.002653061	-0.016180266	0.013884298	0.002763605
AT1G23780	0.019566327	0.008933436	0.02056933	0.017463235
AT1G23790	0.012442396	0.008794357	0.023140496	0.011764706
AT1G23800	0.006919643	0.01029599	0.012855831	0.006035826
AT1G23810	0.0025	-0.005547171	0.007713499	0.002112069
AT1G23820	0.001071429	-0.017580317	0.015426997	0.001026119
AT1G23830	0	NA	NA	0
AT1G23840	0.008964286	0.007120805	0.026997245	0.007758408
AT1G23850	0.096802721	0.011512642	0.091019284	0.089867234
AT1G23860	0.001363636	-0.023649113	0.011570248	0.001838235
AT1G23870	0.001538462	0.010174657	0.008677686	0.001344086
AT1G23880	0.009955357	0.016080688	0.014141414	0.009923697
AT1G23890	0.017053571	0.004133459	0.019283747	0.015222361
AT1G23900	0.004711538	-0.016332001	0.010450547	0.004074021
AT1G23910	0.024489796	0.009831669	0.038567493	0.039930556
AT1G23915	0.003125	-0.021096382	0.007713499	0.003059441
AT1G23935	0.000150376	-0.020124612	0.008163265	0.000329164
AT1G23950	0.002045455	-0.023256276	0.011570248	0.002534537
AT1G23960	0.07621118	0.024135126	0.069421488	0.10998891
AT1G23965	0	NA	NA	0
AT1G23970	0.005807453	-0.002987225	0.012622089	0.006794674
AT1G23980	0.001006494	-0.006406058	0.011570248	0.000872748
AT1G23985	0.014318182	-0.030504504	0.04417731	0.06125
AT1G23995	0.024	0.02894267	0.02304	0.024303797
AT1G24000	0.014897959	-0.026701429	0.036639118	0.02662037
AT1G24010	0.008571429	0.003374606	0.013884298	0.007042254
AT1G24020	0.011984127	0.003375804	0.01671258	0.010082799
AT1G24030	0.007694805	-0.022884355	0.015426997	0.007021179
AT1G24040	0.008233083	-0.005721793	0.014141414	0.007128906
AT1G24050	0.000454545	-0.021096382	0.007713499	0.000396286
AT1G24060	0.005974026	-0.0155771	0.014141414	0.01295045
AT1G24062	0.009714286	0.001397708	0.011570248	0.00831117
AT1G24070	0.008463203	0.011238397	0.01707989	0.007496986
AT1G24090	0.000646259	-0.007213157	0.007713499	0.001287117
AT1G24095	0.002142857	-0.013601907	0.010284665	0.001752336
AT1G24100	0.001904762	0.019997963	0.007713499	0.001626898
AT1G24110	0.00387218	-0.019750283	0.00981718	0.006041667
AT1G24120	0.003598901	-0.021138824	0.011570248	0.003136973
AT1G24130	0.006339286	-0.001331303	0.011866921	0.005333534
AT1G24140	0.013819876	-0.004712603	0.018855219	0.012263007
AT1G24145	0.077946429	0.028167641	0.068319559	0.089583333
AT1G24147	0.00462585	0.000403238	0.010884354	0.005046382
AT1G24148	0.000816327	-0.020124612	0.008163265	0.000735429
AT1G24150	0.00168254	0.001301632	0.009641873	0.00223064
AT1G24159	0.00125	-0.026201845	0.015426997	0.001034279
AT1G24160	0.001116071	-0.004436513	0.007713499	0.000962723
AT1G24170	0.005341615	0.001648498	0.013712886	0.004570578
AT1G24180	0.007142857	0.003844734	0.012855831	0.006635998
AT1G24190	0.003107143	-0.009116905	0.016334468	0.00324144
AT1G24200	0.05702381	0.004253934	0.056098172	0.051974826
AT1G24210	0.005793651	0.000149738	0.010798898	0.004874466
AT1G24220	0.00269697	-0.007546758	0.010106682	0.003477106
AT1G24230	0.055803571	-0.024269563	0.078581267	0.06227123
AT1G24240	0.016904762	-0.020050834	0.02551388	0.017466012
AT1G24250	0.033	0.016121275	0.027548209	0.031077824
AT1G24256	0.000714286	-0.020124612	0.008163265	0.000566893
AT1G24260	0.002	-0.022117475	0.009256198	0.001736111
AT1G24265	0.001708075	0.000132005	0.009641873	0.001641595
AT1G24267	0.002285714	-0.015046457	0.010798898	0.002149952
AT1G24270	0.008214286	-0.020508723	0.048852158	0.010492701
AT1G24280	0.001448413	0.004774159	0.013498623	0.001267361
AT1G24290	0.001036866	-0.009989802	0.007713499	0.00089116
AT1G24300	0.000898876	-0.012125683	0.007713499	0.000779857
AT1G24310	0.001266234	0.012223357	0.007713499	0.001075684
AT1G24320	0.001504559	-0.008556108	0.009641873	0.001358696
AT1G24330	0.003229814	0.004469669	0.013712886	0.002806563
AT1G24340	0.004449405	-0.019702821	0.011427405	0.004577465
AT1G24350	0.001818182	-0.022798203	0.010284665	0.001725838
AT1G24360	0.001315789	-0.021096382	0.007713499	0.001139323
AT1G24380	0.016507937	-0.033226424	0.089476584	0.105251736
AT1G24388	0.005294118	-0.017367982	0.019283747	0.010280679
AT1G24390	0.040840336	0.008065405	0.052708907	0.132108369
AT1G24400	0.003406593	-0.006895454	0.009115953	0.002922323
AT1G24405	0	NA	NA	0
AT1G24420	0.002857143	-0.002191369	0.009641873	0.002479024
AT1G24430	0.003021978	0.004217951	0.011019284	0.002628058
AT1G24440	0.000666667	-0.021096382	0.007713499	0.000578704
AT1G24450	0.002532468	0.012223357	0.007713499	0.002115885
AT1G24460	0.001025974	-0.015978744	0.009074704	0.000950616
AT1G24470	0.002142857	-0.017319551	0.008999082	0.001797125
AT1G24480	0.153047619	0.038852141	0.110560147	0.144931457
AT1G24485	0.004936975	-0.013097223	0.013158321	0.004955297
AT1G24490	0.005833333	-0.019778049	0.012991156	0.005104167
AT1G24510	0.007165179	-0.005221736	0.011753903	0.006374378
AT1G24520	0.000714286	-0.021096382	0.007713499	0.000607639
AT1G24530	0.009828571	0.004018453	0.013158321	0.008552108
AT1G24540	0.00375576	0.004597609	0.012534435	0.003246495
AT1G24545	0.019585253	-0.028865458	0.041372402	0.077757833
AT1G24560	0.001732143	-0.013398083	0.009427609	0.001488095
AT1G24570	0.00636646	0.019663476	0.01446281	0.005780977
AT1G24575	0.002	-0.021096382	0.007713499	0.001638577
AT1G24577	0.00125	-0.021096382	0.007713499	0.00095943
AT1G24580	0	NA	NA	0
AT1G24590	0.00234127	-0.004783159	0.011570248	0.0020019
AT1G24600	0.0025	-0.021096382	0.007713499	0.001997717
AT1G24610	0.002755102	0.007398012	0.008677686	0.00236014
AT1G24620	0.001233766	-0.007213157	0.007713499	0.001058378
AT1G24625	0.001130952	-0.007213157	0.007713499	0.00094246
AT1G24650	0.002493261	-0.000569809	0.008741965	0.002238192
AT1G24706	0.001146789	0.000428174	0.009493537	0.001039382
AT1G24735	0	NA	NA	0
AT1G24764	0.028397213	-0.032171676	0.049494949	0.029836957
AT1G24793	0.006052632	-0.02498339	0.016128224	0.006020642
AT1G24800	0.010384615	-0.027154185	0.032040687	0.009684817
AT1G24807	0.011932773	-0.013205307	0.019926538	0.015909091
AT1G24822	0.002461538	-0.017370341	0.0128	0.001966206
AT1G24851	0.042833333	-0.003915938	0.07270073	0.071742112
AT1G24880	0.082769231	-0.014480472	0.113454545	0.145454545
AT1G24881	0.010384615	-0.027154185	0.032040687	0.009684817
AT1G24909	0.010420168	-0.00023536	0.01472577	0.012238416
AT1G24996	0.011692308	-0.019521046	0.0304	0.013511111
AT1G25025	0.048571429	0.008997367	0.066048237	0.088659261
AT1G25054	0.006052632	-0.02498339	0.016128224	0.006020642
AT1G25055	0.010384615	-0.027154185	0.032040687	0.009684817
AT1G25083	0.010420168	-0.00023536	0.01472577	0.012238416
AT1G25097	0.002461538	-0.017370341	0.0128	0.001966206
AT1G25112	0.048571429	0.008997367	0.066048237	0.088659261
AT1G25141	0.001753247	-0.019689956	0.010798898	0.006181319
AT1G25145	0.006052632	-0.02498339	0.016128224	0.006020642
AT1G25150	0.010384615	-0.027154185	0.032040687	0.009684817
AT1G25155	0.010420168	-0.00023536	0.01472577	0.012238416
AT1G25180	0.048571429	0.008997367	0.066048237	0.088659261
AT1G25210	0.006052632	-0.02498339	0.016128224	0.006020642
AT1G25211	0.011043956	-0.023871196	0.030853994	0.010270297
AT1G25220	0.015588235	0.011854091	0.021036814	0.021212121
AT1G25230	0.001938776	-0.009666962	0.009256198	0.001960784
AT1G25240	0.001948052	-0.004436513	0.007713499	0.001657825
AT1G25250	0.002639752	-0.003629942	0.008815427	0.002457216
AT1G25260	0.005561224	0.011329279	0.012341598	0.004811088
AT1G25270	0.002891156	0.009268277	0.010798898	0.002487125
AT1G25275	0.003142857	0.001387045	0.015426997	0.003055556
AT1G25277	0.001428571	-0.020124612	0.008163265	0.001218398
AT1G25280	0.000192308	-0.021096382	0.007713499	0.00016349
AT1G25290	0.001107143	-0.006406058	0.011570248	0.00095821
AT1G25300	0.0025	0.002227435	0.007713499	0.002136752
AT1G25310	0.002380952	-0.004436513	0.007713499	0.002447781
AT1G25320	0.000833333	-0.005547171	0.007713499	0.000726055
AT1G25330	0.002582418	0.005357037	0.010284665	0.002511161
AT1G25340	0.0025	-0.02984145	0.034710744	0.00304289
AT1G25350	0.00266369	-0.012528926	0.018732782	0.002342441
AT1G25360	0.000395137	-0.011840899	0.007713499	0.000342394
AT1G25370	0.002544643	-0.007562284	0.009256198	0.002319336
AT1G25375	0.009423963	0.020633439	0.012427303	0.008115079
AT1G25380	0.005136054	0.015656533	0.009427609	0.005179716
AT1G25390	0.002065637	0.000680369	0.009641873	0.00176918
AT1G25400	0.000966387	0.003893422	0.007713499	0.000829008
AT1G25410	0.001928571	-0.017129747	0.007713499	0.001639942
AT1G25420	0.001503759	-0.015431135	0.009641873	0.001286008
AT1G25422	0	NA	NA	0
AT1G25425	0.001	-0.021096382	0.007713499	0.000751718
AT1G25440	0.001571429	-0.009064254	0.007713499	0.001373901
AT1G25450	0.001502463	0.007780725	0.007713499	0.001288878
AT1G25460	0.003007519	-0.000871354	0.012341598	0.00382263
AT1G25470	0.002959184	0.021987968	0.011570248	0.003146701
AT1G25480	0.000513393	0.003893422	0.007713499	0.000436665
AT1G25490	0.000142857	-0.021096382	0.007713499	0.000130054
AT1G25500	0.000295567	0.006670067	0.007713499	0.000596455
AT1G25510	0.000640394	-0.011840899	0.007713499	0.000559573
AT1G25520	0.005659341	-0.024443518	0.021597796	0.004644661
AT1G25530	0.003159341	-0.002735343	0.010606061	0.002716364
AT1G25540	0.001971429	-0.014369637	0.010086883	0.00173821
AT1G25550	0.003857143	-0.007068301	0.010606061	0.00326087
AT1G25560	0.006326531	0.001269661	0.011920862	0.00535221
AT1G25570	0.001447368	-0.023010931	0.010606061	0.001275172
AT1G25580	0.002962963	-0.022798203	0.010284665	0.00269438
AT1G25682	0.005112782	-0.014836362	0.021854913	0.004555198
AT1G25988	0.011015038	0.018780708	0.016198347	0.024222884
AT1G26090	0.00037037	-0.021096382	0.007713499	0.00031981
AT1G26100	0.000714286	-0.021096382	0.007713499	0.000615331
AT1G26110	0.000853175	-0.012211118	0.007713499	0.00073189
AT1G26120	0.000178571	-0.021096382	0.007713499	0.00030573
AT1G26130	0.001126761	-0.021436746	0.008227732	0.000983699
AT1G26140	0.001746032	0.001116777	0.007713499	0.00140593
AT1G26150	0.00312987	-0.014942695	0.010284665	0.003311895
AT1G26160	0.001904762	-0.014458866	0.012855831	0.001608752
AT1G26170	0.000925059	-0.011223867	0.007713499	0.000806781
AT1G26180	0.00112782	0.023329937	0.007713499	0.00109521
AT1G26190	0.001214286	0.002967874	0.007713499	0.001049383
AT1G26200	0.006240602	0.02046557	0.01322314	0.007255059
AT1G26210	0.001111111	-0.021096382	0.007713499	0.000978747
AT1G26220	0	NA	NA	0
AT1G26225	0.005138889	-0.028167739	0.025945404	0.050378788
AT1G26230	0.001666667	-0.001659868	0.007713499	0.001432079
AT1G26240	0.009224924	-0.01303184	0.023140496	0.015749403
AT1G26250	0.001236264	-0.009989802	0.007713499	0.001055743
AT1G26255	0.142357143	0.011092141	0.137465565	0.218858507
AT1G26260	0.001677019	-0.017113873	0.010798898	0.001563948
AT1G26270	0.000733591	-0.007213157	0.007713499	0.000627311
AT1G26290	0.00125	-0.026201845	0.015426997	0.001019814
AT1G26300	0.003609023	-0.001840976	0.011019284	0.003154574
AT1G26310	0.001619048	0.002967874	0.007713499	0.001383464
AT1G26320	0.001462585	-0.011266168	0.009641873	0.001272491
AT1G26330	0.00334004	-0.002006863	0.012179208	0.002906162
AT1G26340	0	NA	NA	0
AT1G26350	0.000833333	-0.021096382	0.007713499	0.000687893
AT1G26355	0	NA	NA	0
AT1G26360	0.000192308	-0.021096382	0.007713499	0.00016497
AT1G26370	0	NA	NA	0
AT1G26380	0.000982143	0.001116777	0.007713499	0.0008551
AT1G26390	0.003202765	-0.013133145	0.014569942	0.002726773
AT1G26400	0.00624424	0.019786584	0.012213039	0.005642361
AT1G26410	0.001168831	0.015000002	0.007713499	0.001149036
AT1G26420	0.00218894	-0.011831453	0.010606061	0.001867138
AT1G26440	0.001547619	-0.002215197	0.007713499	0.001432981
AT1G26450	0.000454545	-0.021096382	0.007713499	0.000368266
AT1G26460	0.000984556	-0.003325855	0.007713499	0.000841918
AT1G26470	0	NA	NA	0
AT1G26480	0.0003125	-0.021096382	0.007713499	0.000271066
AT1G26500	0.000166667	-0.021096382	0.007713499	0.000144104
AT1G26510	0.00136646	0.001116777	0.007713499	0.001512651
AT1G26515	0.000681818	-0.021096382	0.007713499	0.00065625
AT1G26520	0.000714286	0.001116777	0.007713499	0.000611111
AT1G26530	0.003311688	-0.003325855	0.007713499	0.002967877
AT1G26540	0.000243902	-0.021096382	0.007713499	0.000209531
AT1G26550	0	NA	NA	0
AT1G26560	0.083950893	-0.035996833	0.129201102	0.078993637
AT1G26570	0.061096939	-0.034895044	0.093939394	0.053685897
AT1G26580	0.000229885	-0.018660411	0.008759124	0.000374869
AT1G26590	0.000616883	-0.007213157	0.007713499	0.001004653
AT1G26600	0.001507937	-0.007213157	0.007713499	0.001635675
AT1G26610	0.00037037	-0.021096382	0.007713499	0.00032264
AT1G26620	0.000989011	-0.00241358	0.008999082	0.000864055
AT1G26630	0.001666667	-0.028950284	0.023140496	0.001367188
AT1G26640	0.003421053	-0.022730066	0.01114172	0.002846597
AT1G26650	0.001357143	0.015135136	0.011570248	0.001178075
AT1G26660	0	NA	NA	0
AT1G26665	0.003571429	0.015254893	0.010284665	0.003015351
AT1G26670	0.000357143	-0.021096382	0.007713499	0.000326981
AT1G26680	0.016767554	0.012621405	0.020018365	0.015975996
AT1G26690	0.000416667	-0.021096382	0.007713499	0.000428922
AT1G26700	0.002186147	-0.018934215	0.012534435	0.001895646
AT1G26710	0.000857143	0.006670067	0.007713499	0.00094697
AT1G26720	0.002	-0.021096382	0.007713499	0.001869658
AT1G26730	0.00268254	-0.021275434	0.01043591	0.002344097
AT1G26740	0.003214286	-0.00798943	0.010284665	0.002777778
AT1G26750	0.001233766	-0.007213157	0.007713499	0.001009779
AT1G26760	0.000580357	-0.011840899	0.007713499	0.000496032
AT1G26761	0.008186813	-0.019175731	0.015041322	0.006975655
AT1G26762	0.022807018	-0.015272233	0.080291971	0.162106136
AT1G26770	0.001333333	0.022078712	0.015426997	0.001166667
AT1G26773	0.001666667	-0.021096382	0.007713499	0.001235876
AT1G26780	0.000238095	-0.021096382	0.007713499	0.000202546
AT1G26790	0.003602484	0.010846623	0.008677686	0.0032395
AT1G26795	0.057936508	0.022916013	0.043709826	0.051192434
AT1G26796	0.005714286	0.008035859	0.015426997	0.004934211
AT1G26797	0.002678571	0.023329937	0.007713499	0.002216312
AT1G26798	0.008015873	-0.017900563	0.01322314	0.006921601
AT1G26799	0.006111111	0.002405151	0.010798898	0.005276864
AT1G26800	0.002916667	0.010008573	0.015426997	0.002489837
AT1G26810	0.001503759	-0.004436513	0.007713499	0.001293996
AT1G26815	0.002657807	0.015934872	0.032653061	0.047095761
AT1G26820	0.004333333	0.000890633	0.015426997	0.004250747
AT1G26830	0.000465116	-0.021096382	0.007713499	0.000397908
AT1G26840	0.001302521	-0.002585416	0.007713499	0.001133041
AT1G26850	0.000791506	-0.00304819	0.007713499	0.000692193
AT1G26870	8.00E-04	-0.021096382	0.007713499	0.000696102
AT1G26880	0.000714286	-0.021096382	0.007713499	0.000602617
AT1G26890	0.001453202	-0.005362061	0.007713499	0.001781401
AT1G26900	0.001932773	-0.009258213	0.008570554	0.002061249
AT1G26910	0.001978022	-0.009989802	0.007713499	0.001689189
AT1G26920	0.002642857	-0.00860148	0.007713499	0.002227842
AT1G26921	0.001666667	-0.021096382	0.007713499	0.001458333
AT1G26930	0.000628571	0.001116777	0.007713499	0.000543049
AT1G26940	0	NA	NA	0
AT1G26945	0.001	-0.021096382	0.007713499	0.000767544
AT1G26960	0	NA	NA	0
AT1G26970	0.002916667	-0.022864594	0.011998776	0.002471751
AT1G26976	0.004444444	-0.018660411	0.008759124	0.003035823
AT1G27000	0.010338346	0.000427582	0.014784206	0.009821429
AT1G27008	0.002380952	0.023329937	0.007713499	0.005067568
AT1G27020	0.003730159	-0.016328482	0.009256198	0.0034048
AT1G27030	0.003928571	-0.018167327	0.01114172	0.003315916
AT1G27040	0.007436975	0.004800306	0.009963269	0.006538121
AT1G27045	0.000666667	-0.026201845	0.015426997	0.00063962
AT1G27050	0.00202381	0.002967874	0.007713499	0.001719256
AT1G27060	0.000900621	-0.006287609	0.007713499	0.000780577
AT1G27070	0.008995536	0.019103211	0.013612056	0.008135497
AT1G27080	0.004253968	-0.016285192	0.013397129	0.004838244
AT1G27090	0.003285714	0.018643239	0.010284665	0.002845408
AT1G27100	0.005391705	-0.00923491	0.012341598	0.0046875
AT1G27110	0.00953202	-0.010859879	0.016644918	0.008329029
AT1G27120	0.009357143	-0.002666087	0.013774105	0.008098417
